Age,Gender,Country,City,Membership_Years,Login_Frequency,Session_Duration_Avg,Pages_Per_Session,Cart_Abandonment_Rate,Wishlist_Items,Total_Purchases,Average_Order_Value,Days_Since_Last_Purchase,Discount_Usage_Rate,Returns_Rate,Email_Open_Rate,Customer_Service_Calls,Product_Reviews_Written,Social_Media_Engagement_Score,Mobile_App_Usage,Payment_Method_Diversity,Lifetime_Value,Credit_Balance,Churned,Signup_Quarter
38.0,Female,USA,Houston,3.9,8.0,32.2,9.0,51.0,2.0,15.0,58.21,87.0,16.1,7.5,29.2,3.0,2.0,39.6,13.2,1.0,870.5,2225.0,0,Q2
,Male,USA,Phoenix,2.8,21.0,29.8,10.9,31.2,4.0,22.1,140.56,,1.2,9.9,42.0,2.0,6.0,70.3,20.2,2.0,2312.81,3170.0,0,Q4
25.0,Female,USA,Phoenix,4.7,7.0,8.5,6.8,56.4,1.0,5.0,65.81,29.0,52.4,11.0,18.6,5.0,2.0,0.0,12.6,3.0,323.45,1768.0,0,Q2
47.0,Female,UK,London,2.8,11.0,14.6,6.1,63.0,4.0,5.2,52.47,,71.39999999999999,10.1,6.8,8.0,1.0,0.0,9.4,2.0,193.47,2444.0,0,Q4
52.0,Female,Australia,Perth,2.6,21.0,23.7,9.2,59.2,,-7.0,62.52,6.0,12.5,3.4,12.7,1.0,0.0,,14.3,,1104.87,822.0,0,Q2
41.0,Male,Canada,Ottawa,4.5,9.0,24.7,6.7,60.1,4.0,11.0,114.48,74.0,8.4,2.4,19.9,6.0,3.0,47.9,20.3,1.0,1445.95,2506.0,0,Q1
28.0,Female,Canada,Vancouver,4.6,9.0,24.9,11.2,45.9,5.0,14.3,91.84,17.0,24.24,10.0,11.3,8.0,3.0,,26.2,1.0,994.91,2901.0,0,Q4
46.0,Male,Canada,Ottawa,5.1,8.0,14.6,4.4,65.9,1.0,6.0,195.19,0.0,60.2,,9.3,3.0,0.0,27.4,13.2,1.0,1258.51,42.0,0,Q1
59.0,Female,India,Mumbai,2.8,2.0,18.2,6.1,79.2,2.0,3.0,138.29,3.0,56.7,0.5,16.0,9.0,1.0,0.0,7.0,3.0,359.95,1795.0,0,Q3
27.0,Male,Australia,Adelaide,2.3,26.0,39.4,12.6,43.5,9.0,21.0,147.86,11.0,51.0,1.1,42.3,3.0,9.0,64.6,25.5,1.0,3387.01,3135.0,0,Q3
29.0,Female,Australia,Sydney,2.3,13.0,25.1,8.7,84.0,5.0,10.0,140.59,32.0,69.9,5.5,33.4,11.0,7.0,60.9,10.5,2.0,1399.2,1768.0,0,Q1
31.0,Female,USA,Phoenix,1.1,10.0,21.2,4.3,40.7,,11.0,129.2,14.0,44.6,3.3,12.3,3.0,2.0,29.1,17.5,2.0,1669.6,760.0,0,Q1
61.0,Female,UK,Birmingham,2.9,10.0,21.2,7.2,53.4,6.0,14.0,91.22,50.0,50.5,2.6,32.3,8.0,0.0,28.0,11.7,2.0,1281.86,,0,Q3
37.0,Female,India,Chennai,2.1,10.0,26.7,8.6,68.9,4.0,15.6,132.05,7.0,61.32,2.7,19.4,7.0,4.0,57.2,11.5,4.0,1537.0,2097.0,0,Q4
35.0,Male,Australia,Adelaide,4.0,18.0,45.7,12.7,41.2,11.0,17.0,213.28,5.0,69.8,11.7,36.6,4.0,2.0,76.8,31.2,3.0,3615.58,5085.0,0,Q2
22.0,Female,USA,Los Angeles,2.1,7.0,16.5,9.3,60.3,0.0,8.0,96.23,10.0,57.3,18.6,0.1,3.0,2.0,1.6,,3.0,700.75,,0,Q3
38.0,Male,USA,Houston,5.3,3.0,9.6,5.0,83.1,1.0,3.0,170.77,12.0,,1.9,15.4,7.0,2.0,15.9,11.2,4.0,561.41,1228.0,0,Q3
36.0,Male,Germany,Berlin,1.8,15.0,39.2,14.5,11.7,7.0,20.0,110.23,13.0,27.2,0.6,45.6,3.0,3.0,,32.8,3.0,1839.29,3752.0,0,Q3
35.0,Male,Canada,Calgary,6.3,11.0,33.1,8.3,23.4,6.0,12.0,113.75,3.0,28.2,1.4,16.9,3.0,3.0,,23.3,1.0,1326.11,927.0,0,Q3
36.0,Female,Canada,Calgary,2.0,12.0,22.0,5.9,46.3,1.0,12.0,87.66,16.0,,3.7,19.2,3.0,6.0,32.6,14.1,1.0,916.91,2160.0,0,Q1
22.0,Male,Canada,Toronto,1.4,22.0,47.1,14.0,29.9,7.0,24.7,96.11,20.0,35.279999999999994,8.8,40.9,4.0,5.0,57.4,35.7,,1776.76,2280.0,0,Q4
21.0,Female,USA,Phoenix,4.0,20.0,35.0,12.6,65.1,3.0,15.0,85.89,3.0,,10.2,21.9,2.0,3.0,53.0,26.9,2.0,1492.58,1571.0,0,Q1
18.0,Male,USA,Phoenix,2.3,4.0,25.2,10.8,58.2,6.0,7.0,165.51,10.0,59.8,7.4,24.3,7.0,2.0,27.3,25.0,2.0,986.0,296.0,0,Q3
49.0,Female,Canada,Calgary,1.3,33.0,66.4,20.3,10.1,16.0,33.0,70.31,49.0,60.2,0.6,44.1,1.0,3.0,,44.8,2.0,1867.49,6187.0,0,Q2
43.0,Male,USA,Los Angeles,2.2,19.0,47.0,13.5,37.2,11.0,27.0,73.72,0.0,27.0,0.7,46.4,3.0,4.0,74.1,32.3,3.0,2036.75,4766.0,0,Q1
45.0,Other,France,Marseille,0.8,17.0,48.4,11.3,64.3,5.0,16.0,247.48,20.0,35.6,1.6,0.0,5.0,4.0,,30.7,3.0,4260.52,2584.0,0,Q3
21.0,Male,USA,Chicago,3.7,4.0,20.7,3.8,59.2,0.0,8.0,118.18,42.0,38.9,11.7,0.0,4.0,2.0,11.5,8.1,2.0,960.73,0.0,0,Q1
50.0,Male,USA,New York,4.9,21.0,49.5,15.0,20.9,8.0,21.0,179.73,21.0,52.6,1.7,49.4,2.0,4.0,42.7,40.6,4.0,4421.36,2438.0,0,Q3
41.0,Male,USA,Phoenix,4.4,11.0,38.0,16.1,41.1,4.0,14.0,148.15,15.0,44.3,1.9,39.6,6.0,4.0,35.3,31.1,1.0,1857.5,1114.0,0,Q2
29.0,Female,USA,New York,7.0,10.0,39.4,9.8,57.5,4.0,15.0,87.53,5.0,55.7,7.9,28.3,6.0,,47.1,31.7,3.0,1446.64,3116.0,0,Q1
21.0,Female,UK,Manchester,1.6,4.0,20.7,4.6,69.2,0.0,10.0,143.05,1.0,68.9,1.7,0.0,7.0,,24.8,11.3,2.0,1278.27,1422.0,0,Q3
42.0,Female,India,Chennai,1.1,24.0,41.0,15.4,35.3,7.0,19.0,67.28,19.0,66.1,10.9,54.1,4.0,7.0,,39.2,2.0,1235.85,4336.0,0,Q2
26.0,Female,UK,London,1.9,13.0,27.0,8.3,70.5,6.0,5.0,74.82,16.0,63.3,6.0,9.6,11.0,3.0,6.6,17.6,2.0,437.88,499.0,0,Q1
54.0,Female,France,Toulouse,4.0,0.0,,7.0,79.6,4.0,9.1,103.52,27.0,37.56,4.5,,7.0,3.0,4.4,15.2,3.0,681.64,696.0,0,Q4
53.0,Other,Australia,Melbourne,0.8,14.0,25.5,8.0,63.7,1.0,14.3,72.45,6.0,46.92,9.8,20.6,9.0,6.0,10.2,8.8,1.0,876.13,0.0,0,Q4
40.0,Female,Germany,Frankfurt,5.7,18.0,32.2,11.2,37.5,9.0,16.0,115.31,2.0,20.3,7.2,36.7,7.0,4.0,65.1,29.6,1.0,1521.79,1992.0,0,Q2
50.0,Female,UK,Leeds,1.4,26.0,55.3,,29.8,17.0,23.0,157.29,2.0,41.8,21.1,60.1,3.0,8.0,,35.9,3.0,4318.81,4040.0,0,Q3
31.0,Male,Australia,Adelaide,2.2,7.0,,7.5,71.3,1.0,7.0,61.27,0.0,37.1,3.3,,7.0,4.0,6.9,20.8,2.0,366.3,900.0,0,Q3
36.0,Female,Canada,Montreal,2.7,9.0,20.0,7.6,73.5,3.0,7.0,182.88,8.0,37.9,1.6,,3.0,1.0,,16.1,1.0,1269.23,1294.0,0,Q2
31.0,Female,Australia,Melbourne,1.7,7.0,24.2,11.0,40.5,6.0,12.0,144.33,30.0,64.6,,28.0,3.0,5.0,,23.3,1.0,1697.86,2671.0,0,Q3
54.0,Male,USA,Houston,1.1,24.0,45.3,17.6,18.6,,22.0,249.43,31.0,48.6,14.2,32.3,2.0,5.0,67.7,,3.0,5154.53,2062.0,0,Q3
37.0,Male,USA,Chicago,0.4,23.0,45.0,13.5,24.3,10.0,24.7,186.45,3.0,21.36,3.2,46.9,2.0,6.0,52.1,23.5,2.0,3214.24,2243.0,0,Q4
27.0,Female,Germany,Munich,5.0,9.0,39.1,12.5,49.5,4.0,14.0,261.0,28.0,15.6,11.3,23.8,5.0,3.0,33.0,22.5,2.0,3444.21,982.0,0,Q1
32.0,Female,USA,Chicago,4.8,18.0,33.3,14.7,16.2,,32.5,116.1,12.0,65.88,10.4,58.3,1.0,10.0,67.1,32.5,2.0,3006.38,2654.0,0,Q4
33.0,Male,Australia,Melbourne,4.5,14.0,15.4,3.0,65.4,1.0,14.0,58.53,12.0,52.0,5.3,20.3,8.0,1.0,17.1,,1.0,723.36,1552.0,0,Q3
45.0,Female,UK,Glasgow,1.6,10.0,31.9,5.5,46.7,4.0,11.0,116.93,6.0,18.8,3.5,12.4,7.0,3.0,21.4,13.7,5.0,1147.54,,0,Q1
,Female,Australia,Melbourne,0.9,3.0,20.2,3.7,67.7,2.0,10.0,138.97,1.0,31.1,6.8,,8.0,1.0,32.6,15.0,2.0,1125.68,,0,Q3
49.0,Female,USA,Los Angeles,2.3,38.0,48.5,14.7,25.1,12.0,20.0,117.24,8.0,44.5,4.9,32.1,0.0,6.0,50.2,31.3,1.0,2775.6,4453.0,0,Q1
,Female,USA,Chicago,3.5,11.0,21.0,9.2,62.8,3.0,6.0,151.64,3.0,49.7,3.8,10.9,6.0,1.0,,13.0,1.0,828.55,632.0,0,Q1
42.0,Male,Australia,Perth,4.4,8.0,17.2,7.7,52.7,2.0,4.0,176.78,26.0,47.9,,14.6,4.0,2.0,32.6,14.0,3.0,767.62,341.0,0,Q3
18.0,Male,UK,Glasgow,3.8,13.0,28.4,10.3,65.8,9.0,16.900000000000002,86.61,46.0,85.91999999999999,3.5,10.2,3.0,5.0,29.2,17.3,3.0,912.28,1263.0,0,Q4
37.0,Female,USA,Los Angeles,1.8,5.0,13.3,4.5,70.1,1.0,7.0,102.56,15.0,7.8,12.0,8.4,5.0,1.0,19.5,16.5,2.0,621.73,,0,Q3
35.0,Male,India,Mumbai,2.6,7.0,22.5,4.6,60.8,2.0,5.0,102.05,7.0,35.4,3.6,15.9,7.0,0.0,0.0,0.5,3.0,414.64,766.0,0,Q2
40.0,Female,Japan,Kyoto,4.0,16.0,36.5,12.6,46.1,6.0,18.2,77.14,30.0,42.72,3.1,33.1,3.0,7.0,45.3,23.3,2.0,1057.94,,0,Q4
41.0,Male,Germany,Cologne,2.3,7.0,25.0,5.6,58.8,3.0,13.0,122.27,16.0,22.3,11.4,15.9,8.0,3.0,,22.8,4.0,1575.64,449.0,0,Q3
53.0,Female,Canada,Calgary,2.6,12.0,37.2,8.3,58.1,7.0,11.0,77.68,,,1.9,0.0,5.0,3.0,38.9,22.3,2.0,904.08,,0,Q1
52.0,Female,USA,Houston,3.7,14.0,22.5,10.8,52.6,3.0,11.0,97.78,84.0,13.4,19.1,24.5,8.0,0.0,0.0,20.9,,934.57,714.0,0,Q3
31.0,Female,UK,Manchester,9.8,7.0,10.6,7.2,64.4,2.0,10.0,157.01,17.0,21.2,8.3,8.1,4.0,0.0,10.2,6.1,4.0,1553.98,3546.0,0,Q3
38.0,Female,Australia,Sydney,3.4,0.0,23.0,4.5,59.3,3.0,10.4,97.99,10.0,13.8,6.0,16.3,3.0,5.0,0.0,0.0,5.0,734.4,130.0,0,Q4
41.0,Male,Germany,Cologne,3.6,5.0,10.9,7.1,68.8,1.0,8.0,124.03,50.0,13.8,13.2,17.8,7.0,3.0,19.7,13.8,2.0,925.32,0.0,0,Q2
46.0,Male,France,Marseille,3.2,31.0,57.6,15.0,21.0,12.0,27.0,180.54,25.0,33.7,2.1,52.9,3.0,9.0,80.4,,3.0,4539.2,3487.0,0,Q3
37.0,Male,France,Marseille,0.6,0.0,18.4,6.8,54.2,3.0,11.0,164.39,18.0,68.3,0.3,32.3,5.0,2.0,23.0,14.6,4.0,1896.48,0.0,0,Q3
51.0,Male,Japan,Yokohama,4.8,24.0,40.2,12.1,42.8,9.0,28.6,197.37,21.0,79.68,5.4,38.8,5.0,3.0,58.8,25.9,2.0,5020.2,2259.0,0,Q4
58.0,Male,USA,New York,1.7,0.0,15.4,2.7,57.6,1.0,15.0,70.85,8.0,1.6,5.1,12.3,7.0,2.0,36.3,2.9,2.0,1012.62,395.0,0,Q1
54.0,Male,France,Lyon,0.5,10.0,16.8,6.5,70.5,5.0,6.0,96.02,,36.6,13.2,16.0,8.0,5.0,,8.3,4.0,644.83,3048.0,0,Q3
37.0,Female,USA,Chicago,0.6,22.0,46.5,16.2,32.6,12.0,19.0,119.03,7.0,10.3,7.2,44.9,5.0,7.0,45.9,37.4,3.0,1879.83,2506.0,0,Q2
18.0,Female,UK,Birmingham,2.2,11.0,28.8,7.5,68.6,1.0,6.0,160.31,14.0,83.4,1.5,15.8,7.0,,31.7,19.4,1.0,873.95,2625.0,0,Q3
37.0,Female,Germany,Berlin,1.4,5.0,11.8,7.4,55.3,2.0,10.0,128.87,45.0,,8.2,16.7,3.0,4.0,0.0,3.9,5.0,1207.19,811.0,0,Q2
30.0,Male,Canada,Ottawa,1.0,7.0,27.3,6.6,54.2,3.0,14.3,146.09,53.0,54.6,7.2,32.0,2.0,3.0,,22.6,1.0,1912.27,,0,Q4
43.0,Female,UK,Glasgow,8.0,8.0,8.4,6.6,63.6,0.0,14.0,86.66,1.0,54.9,3.7,3.5,6.0,0.0,,10.8,,1177.01,295.0,0,Q3
36.0,Male,France,Marseille,1.0,10.0,18.7,6.3,78.7,,11.7,121.85,13.0,59.64,2.5,2.9,7.0,2.0,12.1,9.0,2.0,981.89,2373.0,0,Q4
28.0,Male,USA,Phoenix,1.7,14.0,34.7,,64.0,3.0,14.0,89.23,7.0,36.9,3.8,31.9,5.0,2.0,34.4,18.1,2.0,1128.63,428.0,0,Q3
40.0,Male,UK,Birmingham,0.9,7.0,20.8,6.0,59.7,5.0,11.0,63.94,15.0,27.2,1.4,23.7,7.0,2.0,22.2,17.7,2.0,687.48,147.0,0,Q1
33.0,Male,USA,Houston,1.3,7.0,31.6,10.4,57.3,2.0,16.900000000000002,89.43,1.0,58.44,,38.6,7.0,3.0,39.2,31.0,4.0,1114.34,2478.0,0,Q4
26.0,Female,Australia,Adelaide,9.4,7.0,30.8,4.2,38.2,2.0,6.0,118.94,3.0,65.4,9.1,9.6,7.0,1.0,23.3,12.1,2.0,685.55,2280.0,0,Q2
42.0,Male,Canada,Calgary,5.6,5.0,31.4,11.1,53.6,2.0,11.0,158.92,,37.6,5.4,13.3,4.0,8.0,31.6,13.9,2.0,1584.25,852.0,0,Q2
33.0,Female,USA,New York,5.1,19.0,45.7,15.2,40.6,6.0,20.0,37.12,11.0,45.1,1.9,35.1,4.0,5.0,56.1,31.6,2.0,654.94,4379.0,0,Q3
21.0,Female,USA,New York,5.5,0.0,28.8,,54.8,3.0,14.0,95.26,5.0,55.8,5.8,21.3,5.0,3.0,25.6,14.6,3.0,1527.3,1499.0,0,Q3
50.0,Female,UK,Glasgow,0.2,10.0,24.6,6.0,81.3,2.0,12.0,112.78,20.0,39.0,1.8,4.7,5.0,4.0,14.1,3.6,2.0,1579.36,,0,Q1
41.0,Male,France,Lyon,4.9,1.0,14.7,5.5,56.1,1.0,5.2,73.32,4.0,50.16,3.9,11.0,13.0,1.0,0.7,6.7,2.0,268.13,419.0,0,Q4
58.0,Male,USA,Houston,2.7,11.0,19.3,8.7,66.3,2.0,7.0,101.33,26.0,44.3,2.4,13.8,8.0,1.0,31.1,11.4,2.0,654.24,2422.0,0,Q1
37.0,Male,France,Lyon,3.3,5.0,24.4,4.6,58.2,3.0,10.4,159.86,20.0,50.16,2.1,1.0,11.0,2.0,,4.5,2.0,1448.4,3178.0,0,Q4
37.0,Female,USA,Chicago,2.2,16.0,23.8,7.8,55.9,4.0,11.0,94.75,25.0,25.3,4.6,7.9,7.0,2.0,8.1,18.6,2.0,1124.26,75.0,0,Q1
36.0,Female,USA,Phoenix,7.3,8.0,20.4,8.3,70.8,,8.0,80.05,6.0,72.8,2.7,22.6,5.0,1.0,29.6,8.9,1.0,661.16,2613.0,0,Q2
36.0,Male,India,Delhi,3.8,24.0,19.2,,61.5,4.0,15.0,85.36,1.0,46.4,7.8,23.7,4.0,,43.4,24.2,2.0,1508.0,3337.0,0,Q3
32.0,Female,USA,Los Angeles,0.8,15.0,31.7,5.7,55.6,6.0,9.0,156.76,37.0,62.8,3.9,15.2,3.0,,24.2,19.7,4.0,1510.74,1381.0,0,Q3
35.0,Female,UK,Birmingham,4.8,20.0,24.4,7.3,55.7,6.0,13.0,156.66,33.0,18.12,4.0,39.4,4.0,1.0,41.9,18.1,2.0,1830.25,1941.0,0,Q4
49.0,Female,USA,Phoenix,1.7,10.0,26.8,12.3,50.0,7.0,14.0,89.5,38.0,38.7,17.4,49.4,3.0,2.0,31.3,,1.0,1388.4,2560.0,0,Q1
59.0,Male,USA,New York,1.4,16.0,40.6,13.3,58.7,2.0,15.0,96.01,10.0,45.9,3.3,43.4,6.0,4.0,40.4,26.7,2.0,1647.12,2383.0,0,Q2
41.0,Female,Germany,Frankfurt,2.0,0.0,20.8,4.6,64.2,0.0,10.0,167.58,3.0,39.0,1.6,24.3,7.0,4.0,,3.6,3.0,1837.39,912.0,0,Q3
33.0,Female,USA,Los Angeles,2.2,10.0,17.3,7.5,54.9,3.0,7.0,106.54,,65.8,0.5,5.5,2.0,0.0,,12.0,4.0,766.07,996.0,0,Q1
40.0,Female,Australia,Melbourne,9.0,0.0,,6.5,74.2,0.0,10.0,139.99,6.0,52.1,11.5,15.3,4.0,2.0,5.1,12.5,2.0,1403.26,338.0,0,Q2
36.0,Female,Canada,Montreal,5.0,27.0,45.3,11.7,27.7,12.0,24.0,80.91,0.0,42.1,19.5,48.0,4.0,4.0,49.6,33.5,5.0,1745.79,,0,Q2
40.0,Male,Australia,Sydney,3.4,13.0,21.9,7.2,76.8,1.0,9.0,86.88,49.0,49.9,2.8,8.0,5.0,3.0,28.0,24.3,2.0,851.58,37.0,0,Q1
39.0,Male,UK,Birmingham,2.5,8.0,30.1,10.8,59.8,2.0,7.0,189.18,37.0,37.5,6.9,30.3,6.0,2.0,6.0,18.5,2.0,1097.48,2488.0,0,Q3
53.0,Male,USA,Los Angeles,3.0,16.0,35.0,10.9,29.5,4.0,11.0,120.43,24.0,34.9,3.2,25.1,6.0,2.0,37.7,18.6,2.0,1431.38,0.0,0,Q2
55.0,Male,USA,Los Angeles,1.8,2.0,8.1,3.4,69.6,1.0,11.0,105.03,39.0,29.3,4.5,16.8,7.0,0.0,0.0,8.8,3.0,1014.11,998.0,0,Q1
23.0,Female,Japan,Nagoya,1.6,14.0,15.8,8.5,61.4,1.0,9.0,114.19,40.0,46.3,3.4,0.6,9.0,,,15.1,,1176.5,2092.0,0,Q1
,Female,Canada,Ottawa,2.9,11.0,,11.0,67.4,5.0,13.0,65.53,57.0,20.5,12.9,26.9,5.0,5.0,,28.4,1.0,935.69,2596.0,0,Q3
25.0,Male,France,Lyon,7.2,16.0,45.3,10.2,42.1,10.0,20.8,94.92,81.0,,6.4,24.1,5.0,6.0,44.5,29.4,2.0,1223.75,2922.0,0,Q4
40.0,Male,India,Hyderabad,5.7,12.0,35.4,14.2,49.0,3.0,18.0,169.89,47.0,,5.8,28.4,4.0,3.0,48.2,13.4,4.0,2825.71,3207.0,0,Q3
48.0,Male,USA,Phoenix,4.3,11.0,21.3,7.6,56.9,1.0,7.0,128.55,30.0,44.3,2.5,29.4,7.0,0.0,21.4,15.8,1.0,1046.54,1768.0,0,Q1
44.0,Male,France,Nice,0.2,14.0,33.6,12.5,60.4,9.0,13.0,69.08,47.0,37.1,20.6,20.6,4.0,3.0,,,3.0,1067.66,2358.0,0,Q1
64.0,Female,India,Delhi,3.0,10.0,45.2,9.1,34.4,10.0,21.0,120.75,61.0,37.7,27.0,43.2,5.0,4.0,21.3,23.9,1.0,2028.89,3202.0,0,Q2
49.0,Female,Germany,Frankfurt,1.3,9.0,25.5,6.7,47.9,6.0,13.0,100.96,,103.32,0.3,36.5,7.0,4.0,60.6,25.3,3.0,915.48,1583.0,0,Q4
38.0,Other,USA,Phoenix,5.3,12.0,37.8,9.5,44.4,8.0,15.0,87.24,14.0,6.9,10.7,27.1,6.0,5.0,20.6,18.9,2.0,1223.77,2777.0,0,Q3
39.0,Female,India,Hyderabad,4.8,16.0,39.9,10.4,60.3,3.0,12.0,106.7,16.0,43.0,3.0,34.6,6.0,2.0,36.8,21.7,4.0,1287.55,3384.0,0,Q1
32.0,Male,USA,Los Angeles,4.7,13.0,24.5,8.4,68.8,3.0,11.0,114.46,14.0,21.5,2.1,11.7,8.0,1.0,35.7,23.1,1.0,1174.8,1412.0,0,Q1
25.0,Male,India,Hyderabad,2.5,20.0,,12.5,63.8,6.0,11.0,111.11,7.0,31.9,,18.2,3.0,3.0,47.7,22.7,,1385.43,3092.0,0,Q3
18.0,Male,Australia,Perth,6.7,16.0,29.7,7.6,66.4,4.0,19.0,127.58,,89.1,,27.9,5.0,5.0,9.1,19.6,3.0,2411.97,992.0,0,Q3
35.0,Female,Japan,Tokyo,1.4,8.0,16.5,5.4,79.4,1.0,7.0,104.16,10.0,,0.9,13.2,6.0,1.0,0.0,19.6,2.0,863.46,1692.0,0,Q1
49.0,Male,India,Delhi,1.6,17.0,43.3,16.0,29.1,10.0,30.0,90.52,11.0,18.3,10.0,22.6,1.0,3.0,57.2,24.2,1.0,2494.73,2917.0,0,Q2
67.0,Female,USA,Houston,1.6,2.0,17.0,6.9,67.5,3.0,7.0,78.26,39.0,,11.8,24.3,9.0,0.0,0.0,,2.0,609.01,2465.0,0,Q3
30.0,Male,USA,New York,2.0,11.0,33.1,11.1,40.2,3.0,24.0,168.15,11.0,22.2,8.4,21.6,4.0,5.0,41.2,,3.0,4547.75,,0,Q3
63.0,Female,Australia,Melbourne,4.6,12.0,33.5,9.8,43.7,7.0,9.0,104.68,48.0,46.8,11.2,15.6,3.0,2.0,28.1,19.4,3.0,948.21,,0,Q1
28.0,Male,Canada,Montreal,3.8,16.0,38.0,13.3,22.9,7.0,13.0,110.65,19.0,56.5,5.0,15.6,7.0,6.0,37.6,27.5,3.0,1500.04,1764.0,0,Q1
26.0,Female,France,Lyon,2.0,25.0,31.7,14.1,56.4,4.0,20.8,180.71,1.0,31.8,2.7,13.6,1.0,6.0,,28.1,5.0,3060.77,3469.0,0,Q4
27.0,Male,UK,Manchester,1.7,7.0,17.9,5.7,74.4,3.0,7.800000000000001,120.23,13.0,48.72,3.7,,10.0,1.0,17.8,6.4,2.0,687.88,0.0,0,Q4
26.0,Male,Australia,Sydney,3.7,12.0,20.0,7.0,64.5,7.0,8.0,106.44,19.0,42.0,9.5,16.1,5.0,,,5.9,3.0,775.19,1681.0,0,Q3
38.0,Female,Germany,Cologne,2.1,24.0,34.6,14.5,27.0,8.0,19.0,180.98,15.0,23.7,,32.9,5.0,5.0,51.2,34.7,5.0,2792.97,3439.0,0,Q2
47.0,Male,Canada,Toronto,2.4,6.0,18.8,5.1,81.3,1.0,6.0,80.79,2.0,34.0,6.4,4.9,8.0,1.0,25.3,19.0,1.0,538.51,1101.0,0,Q1
47.0,Female,USA,Los Angeles,3.9,2.0,18.0,6.9,81.0,1.0,9.0,292.8,56.0,48.7,,28.6,3.0,1.0,9.7,16.5,2.0,2859.27,48.0,0,Q1
61.0,Male,USA,Los Angeles,2.2,16.0,41.0,15.3,35.5,7.0,21.0,141.43,43.0,,6.3,28.6,3.0,6.0,72.0,35.4,4.0,2430.68,0.0,0,Q1
39.0,Male,USA,Los Angeles,7.9,18.0,30.5,10.1,49.8,7.0,18.0,100.68,2.0,12.1,0.8,41.6,7.0,7.0,73.5,26.7,4.0,1762.33,1634.0,0,Q1
55.0,Male,USA,Los Angeles,1.4,13.0,,6.0,65.4,5.0,11.0,131.04,28.0,79.0,0.1,17.0,8.0,1.0,26.6,20.8,2.0,1200.35,1432.0,0,Q1
40.0,Male,USA,Houston,1.9,27.0,45.8,17.4,40.5,7.0,20.0,82.93,47.0,57.8,5.9,38.3,5.0,5.0,56.1,29.1,2.0,1403.59,4180.0,0,Q2
45.0,Female,India,Bangalore,3.8,17.0,26.7,,53.1,4.0,11.0,94.7,1.0,16.4,,27.0,6.0,3.0,16.4,17.4,3.0,1051.84,3059.0,0,Q3
42.0,Male,USA,Phoenix,5.9,11.0,24.3,4.7,54.2,2.0,15.6,94.35,5.0,42.72,11.5,28.1,7.0,3.0,0.0,16.9,4.0,1272.38,1612.0,0,Q4
42.0,Female,USA,Houston,3.4,4.0,22.5,7.9,72.1,2.0,5.0,165.24,6.0,71.2,6.4,30.5,13.0,8.0,19.3,,2.0,959.33,,0,Q1
27.0,Female,USA,Los Angeles,5.0,13.0,21.3,7.1,84.0,2.0,6.0,109.29,15.0,22.8,6.6,0.0,4.0,1.0,0.0,8.8,3.0,739.31,2244.0,0,Q2
45.0,Female,Japan,Kyoto,7.4,24.0,47.9,14.1,27.5,11.0,18.0,97.25,,19.7,6.3,40.4,4.0,6.0,60.8,37.9,2.0,1804.41,,0,Q1
46.0,Female,UK,London,1.8,25.0,39.3,7.7,53.3,7.0,18.2,191.42,9.0,59.75999999999999,4.9,19.7,4.0,3.0,43.7,13.8,2.0,2342.0,3483.0,0,Q4
26.0,Male,Germany,Frankfurt,2.5,0.0,12.5,3.0,45.0,1.0,11.0,86.62,15.0,26.7,12.7,,10.0,0.0,0.0,9.4,3.0,960.09,1492.0,0,Q1
50.0,Male,Germany,Munich,1.5,18.0,44.2,13.8,45.3,10.0,17.0,92.32,1.0,27.7,3.5,52.7,6.0,1.0,68.5,21.8,5.0,1726.03,,0,Q1
25.0,Female,Germany,Hamburg,2.1,0.0,,3.8,72.1,2.0,5.2,70.05,20.0,39.12,0.6,10.3,5.0,1.0,0.0,10.7,3.0,246.5,0.0,0,Q4
40.0,Female,Canada,Calgary,4.0,1.0,19.2,7.6,73.0,3.0,5.0,73.78,7.0,6.0,2.7,16.4,4.0,,29.4,7.8,2.0,312.32,414.0,0,Q1
33.0,Male,Canada,Montreal,2.0,24.0,34.9,10.1,37.5,3.0,21.0,95.28,19.0,16.2,2.7,22.8,8.0,2.0,30.2,12.1,,1839.1,3340.0,0,Q3
29.0,Female,India,Bangalore,1.6,13.0,31.8,12.5,67.0,7.0,11.0,118.33,3.0,73.9,20.3,31.0,6.0,2.0,32.0,29.0,1.0,1355.22,3627.0,0,Q2
49.0,Male,USA,Chicago,6.1,27.0,50.4,17.5,9.5,15.0,26.0,193.26,5.0,47.7,5.5,55.9,1.0,9.0,71.9,,4.0,5393.49,3377.0,0,Q1
40.0,Female,France,Toulouse,0.3,1.0,40.0,,45.8,,11.0,178.28,104.0,50.7,14.8,17.1,4.0,3.0,40.2,,,2176.58,2203.0,0,Q3
64.0,Male,Australia,Brisbane,3.5,22.0,36.1,,51.2,3.0,13.0,86.33,12.0,48.5,6.6,21.6,6.0,2.0,62.6,,1.0,1118.49,2490.0,0,Q3
46.0,Male,Canada,Montreal,2.6,10.0,23.5,6.0,65.9,2.0,7.0,118.07,36.0,25.5,0.7,23.9,6.0,4.0,41.4,12.7,3.0,804.6,3198.0,0,Q3
