Age,Gender,Country,City,Membership_Years,Login_Frequency,Session_Duration_Avg,Pages_Per_Session,Cart_Abandonment_Rate,Wishlist_Items,Total_Purchases,Average_Order_Value,Days_Since_Last_Purchase,Discount_Usage_Rate,Returns_Rate,Email_Open_Rate,Customer_Service_Calls,Product_Reviews_Written,Social_Media_Engagement_Score,Mobile_App_Usage,Payment_Method_Diversity,Lifetime_Value,Credit_Balance,Signup_Quarter
25.0,Male,Germany,Frankfurt,2.2,6.0,21.3,,59.9,3.0,12.0,90.94,102.0,,1.5,21.4,10.0,1.0,,20.4,3.0,919.51,4130.0,Q2
45.0,Male,India,Hyderabad,10.0,22.0,49.1,16.2,38.8,8.0,21.0,45.91,7.0,51.5,8.2,17.4,2.0,8.0,49.6,35.7,1.0,844.35,,Q3
61.0,Female,Germany,Hamburg,1.2,22.0,42.5,13.2,25.2,15.0,18.0,100.9,4.0,40.9,3.5,14.2,1.0,4.0,56.7,33.5,3.0,1997.96,3689.0,Q3
47.0,Female,Germany,Munich,3.9,15.0,42.2,14.3,57.7,7.0,15.0,141.83,29.0,67.8,3.4,25.8,5.0,1.0,,25.3,3.0,1817.78,1442.0,Q1
39.0,Male,USA,Phoenix,2.7,8.0,15.8,5.0,67.5,2.0,8.0,90.75,2.0,43.2,7.7,14.2,8.0,3.0,0.0,12.5,5.0,801.25,1268.0,Q1
20.0,Female,UK,Birmingham,3.9,13.0,37.5,11.4,48.8,7.0,32.5,123.17,85.0,6.24,16.1,33.4,4.0,,41.4,26.3,1.0,2986.03,4010.0,Q4
36.0,Male,USA,Phoenix,1.9,26.0,51.7,16.2,38.5,10.0,22.0,108.75,4.0,27.2,6.1,41.9,1.0,9.0,74.2,36.7,1.0,2295.44,3441.0,Q1
30.0,Male,Germany,Berlin,2.8,14.0,8.7,9.8,89.0,,7.0,123.48,1.0,,12.2,15.4,9.0,0.0,6.4,12.0,1.0,745.22,2830.0,Q2
26.0,Female,France,Lyon,4.5,2.0,35.1,10.9,35.9,,13.0,78.9,34.0,4.0,9.0,37.6,6.0,3.0,29.8,26.7,4.0,904.26,2453.0,Q3
,Female,USA,Los Angeles,3.8,1.0,15.9,5.2,74.7,0.0,6.5,212.65,4.0,49.32,2.6,0.0,7.0,1.0,0.0,5.5,2.0,1018.19,187.0,Q4
52.0,Female,France,Nice,1.8,23.0,32.6,13.0,37.2,7.0,20.8,110.66,17.0,19.2,2.6,24.4,7.0,4.0,58.8,27.3,3.0,2102.49,3330.0,Q4
37.0,Male,Canada,Calgary,5.5,8.0,11.1,6.2,61.2,1.0,10.0,139.88,22.0,48.7,3.2,7.5,3.0,1.0,26.1,16.7,2.0,1481.98,2555.0,Q2
44.0,Male,USA,Houston,0.4,19.0,38.5,11.5,73.1,9.0,16.0,171.96,143.0,36.5,1.5,43.9,3.0,2.0,19.0,28.9,4.0,2720.68,3289.0,Q2
32.0,Female,USA,Houston,5.0,6.0,14.8,5.5,75.9,,13.0,122.24,11.0,73.7,1.7,12.4,7.0,2.0,36.6,3.2,1.0,1582.48,,Q1
30.0,Female,Germany,Berlin,10.0,13.0,32.3,14.7,53.1,10.0,13.0,176.51,74.0,52.4,1.0,10.0,4.0,5.0,41.4,28.7,,2210.49,3223.0,Q3
27.0,Female,UK,Birmingham,1.0,20.0,27.1,12.5,48.7,7.0,23.4,138.53,43.0,5.04,,35.7,4.0,1.0,48.3,31.0,3.0,2195.09,2099.0,Q4
37.0,Male,USA,Houston,1.4,8.0,21.7,,56.1,,17.0,157.83,12.0,67.1,1.5,23.7,2.0,3.0,48.8,19.3,2.0,2751.03,1522.0,Q1
37.0,Male,USA,Houston,5.0,6.0,28.3,4.4,45.7,4.0,11.7,79.04,42.0,87.71999999999998,13.9,,6.0,2.0,1.7,19.5,2.0,606.0,1489.0,Q4
49.0,Male,France,Lyon,3.1,8.0,26.1,7.8,45.9,5.0,20.0,63.65,,36.7,7.6,,3.0,3.0,43.5,26.1,1.0,1238.96,1675.0,Q3
33.0,Male,India,Hyderabad,7.4,14.0,21.0,6.0,51.2,4.0,16.0,99.72,11.0,47.1,,17.6,9.0,1.0,34.4,21.1,1.0,1287.75,3061.0,Q2
25.0,Male,USA,Chicago,1.7,9.0,27.7,8.6,71.1,1.0,7.0,111.56,1.0,60.0,5.9,28.1,10.0,,,22.8,4.0,758.75,1660.0,Q2
22.0,Female,Australia,Sydney,4.2,16.0,29.2,5.1,54.9,2.0,11.0,109.12,28.0,11.6,5.9,14.1,5.0,4.0,33.3,17.4,1.0,1044.7,2231.0,Q3
42.0,Female,USA,Los Angeles,1.2,24.0,51.1,17.5,25.5,9.0,25.0,36.36,,12.9,2.6,40.7,3.0,11.0,46.2,48.3,5.0,786.87,3622.0,Q3
37.0,Female,India,Delhi,2.9,21.0,47.2,10.9,34.8,7.0,14.0,120.75,22.0,44.9,6.2,26.9,4.0,4.0,38.3,,4.0,1588.65,3155.0,Q2
52.0,Female,Canada,Ottawa,5.1,9.0,35.3,12.0,59.0,4.0,11.0,77.63,49.0,63.2,3.4,7.2,6.0,2.0,23.1,,3.0,761.0,2276.0,Q3
26.0,Male,USA,Phoenix,2.4,12.0,47.9,15.9,39.8,6.0,18.0,63.27,26.0,23.1,11.8,51.4,5.0,4.0,58.7,34.0,,1178.09,2322.0,Q3
18.0,Female,Germany,Frankfurt,5.5,19.0,29.0,11.2,36.8,6.0,16.900000000000002,206.6,13.0,42.72,,5.9,4.0,7.0,43.4,28.9,1.0,2641.88,1108.0,Q4
26.0,Female,USA,Houston,0.6,1.0,12.5,2.1,78.5,,2.6,184.67,44.0,83.04,1.4,0.0,2.0,0.0,0.0,13.7,5.0,420.95,976.0,Q4
70.0,Female,UK,Leeds,6.3,13.0,14.2,4.0,57.9,4.0,10.0,73.57,17.0,36.9,21.3,23.4,7.0,2.0,18.6,9.9,4.0,823.37,2852.0,Q3
43.0,Female,France,Nice,2.1,0.0,36.0,9.0,41.7,3.0,12.0,100.89,11.0,14.2,3.3,,6.0,5.0,,,2.0,1038.46,1944.0,Q2
28.0,Female,Canada,Vancouver,1.7,1.0,17.7,9.3,65.1,4.0,16.0,145.46,2.0,25.1,5.5,4.7,8.0,2.0,0.2,15.9,1.0,2360.46,2795.0,Q1
45.0,Female,Germany,Cologne,4.8,6.0,26.8,4.9,46.4,3.0,11.7,109.66,39.0,32.76,,19.3,2.0,4.0,38.0,27.7,2.0,881.96,256.0,Q4
46.0,Male,Australia,Perth,4.6,14.0,35.8,10.2,42.0,4.0,16.0,108.26,1.0,8.8,3.4,27.4,5.0,2.0,25.1,26.7,1.0,1886.52,,Q1
32.0,Male,USA,Phoenix,4.4,18.0,,9.1,61.2,3.0,11.0,135.44,5.0,,9.0,16.3,10.0,2.0,20.1,20.4,3.0,1712.34,205.0,Q3
27.0,Male,USA,Chicago,6.2,19.0,27.0,11.5,43.3,9.0,14.0,150.71,14.0,8.4,15.2,24.2,2.0,5.0,22.9,24.4,3.0,1767.21,0.0,Q1
28.0,Female,USA,Phoenix,0.6,9.0,23.8,13.1,54.4,7.0,13.0,54.78,6.0,42.2,4.8,37.8,3.0,5.0,45.8,17.5,2.0,739.66,3296.0,Q1
44.0,Female,Canada,Vancouver,1.7,14.0,28.9,8.3,47.9,3.0,16.900000000000002,142.0,25.0,53.76,2.2,44.9,5.0,3.0,51.4,,2.0,1867.62,1481.0,Q4
36.0,Female,USA,Chicago,1.5,21.0,38.3,13.9,29.2,9.0,20.0,159.85,7.0,15.8,8.4,33.8,6.0,,37.2,30.6,3.0,2771.46,2433.0,Q1
27.0,Female,UK,Leeds,1.9,8.0,16.8,9.2,70.9,1.0,10.4,162.6,8.0,49.56,2.6,,8.0,5.0,22.5,12.2,3.0,1165.7,2029.0,Q4
49.0,Female,Canada,Calgary,0.7,4.0,,4.6,61.8,2.0,9.0,194.87,19.0,16.8,1.2,0.0,7.0,2.0,5.8,15.6,3.0,1745.97,399.0,Q3
31.0,Female,USA,Chicago,3.4,18.0,49.8,12.6,45.5,7.0,15.0,84.78,3.0,36.7,13.3,35.8,4.0,3.0,,30.6,1.0,1314.03,3287.0,Q3
45.0,Female,USA,New York,1.1,16.0,46.5,13.8,54.0,8.0,16.0,136.15,85.0,41.7,0.5,38.3,3.0,5.0,35.2,31.2,2.0,2299.04,,Q2
28.0,Male,Germany,Hamburg,2.4,14.0,28.8,11.9,52.5,3.0,10.0,97.06,64.0,2.5,7.2,27.2,1.0,2.0,37.5,30.5,1.0,870.14,2817.0,Q1
43.0,Male,UK,Glasgow,2.6,16.0,30.8,10.7,33.4,6.0,24.7,78.8,7.0,25.56,11.1,25.9,6.0,1.0,46.1,32.3,1.0,1724.32,1932.0,Q4
43.0,Female,USA,New York,0.7,0.0,,4.2,67.1,2.0,6.0,126.68,36.0,52.7,2.5,0.0,7.0,0.0,28.1,8.6,2.0,732.91,2221.0,Q1
28.0,Male,USA,Los Angeles,0.9,17.0,33.3,11.6,56.6,2.0,14.0,60.54,36.0,46.1,5.5,30.4,5.0,7.0,47.9,,3.0,755.37,2823.0,Q3
53.0,Female,Australia,Sydney,2.0,5.0,23.7,10.9,58.2,1.0,3.0,176.33,1.0,47.1,1.9,17.2,7.0,0.0,15.7,10.0,4.0,428.36,1658.0,Q3
47.0,Male,Germany,Cologne,3.3,1.0,,6.1,78.3,3.0,7.0,67.17,19.0,31.0,5.6,9.3,5.0,2.0,12.8,9.2,2.0,406.35,,Q1
30.0,Male,India,Mumbai,1.5,19.0,35.7,,42.9,9.0,16.0,230.78,50.0,33.3,5.9,18.4,5.0,4.0,45.4,27.7,4.0,4360.35,2344.0,Q2
21.0,Male,Japan,Kyoto,6.6,0.0,12.8,5.6,67.9,2.0,11.0,128.57,8.0,64.5,4.8,13.3,12.0,0.0,6.6,8.4,1.0,1628.1,2602.0,Q3
45.0,Male,UK,London,3.8,12.0,19.3,9.1,66.6,2.0,11.0,130.07,21.0,28.1,5.7,18.8,7.0,0.0,20.2,13.3,3.0,1694.13,1442.0,Q3
29.0,Male,UK,Leeds,7.3,5.0,20.6,7.6,59.9,5.0,9.0,122.46,21.0,10.5,0.9,10.9,11.0,1.0,12.7,12.8,1.0,960.18,2264.0,Q3
44.0,Male,India,Chennai,1.6,7.0,17.9,5.3,80.3,,8.0,131.93,24.0,,3.2,0.0,9.0,0.0,,11.4,3.0,1042.12,0.0,Q3
41.0,Male,France,Paris,3.2,0.0,15.6,1.1,71.6,3.0,8.0,46.89,,11.6,5.0,7.3,5.0,0.0,31.5,2.4,3.0,342.25,0.0,Q2
46.0,Female,UK,Glasgow,0.2,14.0,23.5,,54.8,6.0,9.0,66.22,1.0,14.3,12.0,1.9,5.0,5.0,13.8,20.2,3.0,515.86,1242.0,Q1
31.0,Female,USA,Los Angeles,2.6,0.0,18.3,5.0,72.5,1.0,5.0,108.47,8.0,65.4,6.6,15.4,7.0,1.0,6.3,,4.0,581.12,2673.0,Q2
31.0,Male,USA,Los Angeles,2.4,0.0,15.5,2.8,77.5,3.0,8.0,52.02,53.0,36.4,,0.0,12.0,1.0,5.7,3.3,3.0,455.67,2712.0,Q2
18.0,Male,France,Nice,1.1,4.0,20.8,6.2,63.8,2.0,6.0,123.97,40.0,25.4,1.0,8.3,2.0,0.0,13.3,18.2,3.0,628.43,2162.0,Q1
48.0,Male,USA,Los Angeles,2.2,11.0,34.2,6.4,42.4,4.0,13.0,135.24,9.0,47.2,0.9,33.6,4.0,2.0,22.2,23.2,1.0,2019.71,3030.0,Q3
43.0,Female,Canada,Vancouver,1.3,16.0,44.3,14.8,53.9,5.0,22.0,169.47,1.0,39.1,3.8,47.5,2.0,4.0,23.3,23.5,3.0,3957.11,2593.0,Q3
46.0,Female,Japan,Osaka,4.1,31.0,54.5,12.0,39.4,7.0,23.0,73.99,10.0,35.0,14.5,44.1,6.0,4.0,34.4,38.7,,1721.71,3942.0,Q2
45.0,Male,France,Toulouse,6.6,17.0,21.1,6.7,48.1,5.0,11.7,89.86,,,6.4,2.2,8.0,5.0,52.0,13.9,3.0,859.49,2449.0,Q4
,Male,France,Toulouse,0.2,7.0,29.4,5.1,68.5,1.0,5.0,192.09,11.0,37.8,8.7,0.8,7.0,1.0,11.5,17.8,3.0,909.52,3052.0,Q2
,Female,USA,Los Angeles,3.9,11.0,18.0,7.1,48.7,3.0,8.0,122.72,31.0,37.2,5.9,18.7,9.0,3.0,,2.1,1.0,898.33,1577.0,Q3
24.0,Female,Canada,Ottawa,3.1,3.0,25.8,7.0,59.5,5.0,13.0,218.23,18.0,,5.1,35.2,8.0,2.0,48.2,30.0,2.0,2606.04,,Q1
47.0,Female,USA,Chicago,1.4,10.0,18.8,10.0,43.5,5.0,8.0,211.07,8.0,13.9,1.8,6.1,9.0,1.0,1.4,21.6,5.0,1793.63,1423.0,Q1
18.0,Female,USA,Houston,1.0,5.0,23.9,2.4,69.4,3.0,14.0,197.32,13.0,0.7,2.3,,7.0,2.0,,15.2,,2685.97,,Q3
35.0,Female,UK,Leeds,5.1,2.0,29.1,,43.3,3.0,13.0,47.58,7.0,,7.9,7.6,4.0,1.0,15.4,25.9,2.0,581.32,939.0,Q1
26.0,Female,Canada,Montreal,3.9,7.0,24.4,9.1,70.2,4.0,7.0,144.23,106.0,28.8,,12.0,8.0,0.0,14.3,21.5,1.0,1128.86,233.0,Q1
27.0,Male,USA,Los Angeles,6.5,7.0,30.2,7.4,41.3,5.0,20.8,100.36,84.0,24.36,7.4,35.0,5.0,3.0,43.4,23.0,5.0,1721.51,1068.0,Q4
50.0,Female,Canada,Ottawa,3.5,5.0,20.2,3.8,83.9,4.0,7.800000000000001,79.62,15.0,57.84,,16.9,10.0,,1.6,12.9,1.0,552.97,,Q4
,Male,France,Lyon,0.6,12.0,19.7,3.7,59.4,3.0,6.0,89.99,21.0,42.2,,0.0,5.0,1.0,24.9,16.3,1.0,520.62,669.0,Q3
42.0,Female,Germany,Hamburg,5.1,11.0,,3.9,76.3,4.0,14.0,68.02,1.0,9.6,3.4,4.8,12.0,1.0,30.5,,2.0,1118.04,2006.0,Q3
22.0,Female,USA,Los Angeles,3.6,4.0,18.7,11.3,57.8,4.0,9.0,65.09,,79.5,6.1,16.4,8.0,,40.3,,2.0,669.33,2059.0,Q1
36.0,Male,UK,Leeds,3.4,9.0,15.1,1.0,71.9,1.0,4.0,106.83,12.0,,5.3,0.0,11.0,0.0,1.1,0.0,1.0,466.63,0.0,Q3
50.0,Female,Japan,Yokohama,4.1,11.0,28.1,,65.3,3.0,15.6,163.65,69.0,44.28,1.3,32.7,6.0,4.0,42.5,23.6,,2270.6,3755.0,Q4
62.0,Male,UK,Leeds,1.4,8.0,2.2,3.8,73.6,0.0,5.2,69.68,55.0,38.76,2.4,15.9,12.0,2.0,23.2,8.6,2.0,305.45,971.0,Q4
27.0,Male,USA,New York,1.0,15.0,24.6,11.2,39.3,3.0,9.0,101.8,7.0,24.9,1.0,45.4,7.0,4.0,32.4,27.9,3.0,839.36,1230.0,Q2
28.0,Female,UK,London,2.3,21.0,40.5,6.6,57.7,5.0,19.0,169.52,37.0,52.5,1.6,27.2,6.0,1.0,52.9,23.3,1.0,2840.41,3613.0,Q1
18.0,Male,India,Bangalore,5.4,17.0,30.8,10.9,42.8,5.0,18.2,80.83,4.0,59.04,3.1,24.7,7.0,4.0,36.1,14.4,2.0,905.63,,Q4
26.0,Male,USA,Houston,4.8,4.0,,8.7,60.8,2.0,11.0,102.38,52.0,27.0,10.4,21.8,5.0,2.0,36.9,11.3,1.0,1153.64,1442.0,Q1
32.0,Female,Canada,Vancouver,3.2,4.0,16.4,3.4,56.0,3.0,11.7,144.94,44.0,32.52,1.2,27.5,5.0,0.0,21.6,12.4,3.0,1286.11,2025.0,Q4
55.0,Male,UK,Leeds,0.1,1.0,6.8,4.0,85.5,1.0,9.0,103.1,10.0,,5.4,9.6,8.0,0.0,0.0,10.4,3.0,944.12,1870.0,Q2
52.0,Male,India,Mumbai,7.1,14.0,38.1,10.2,54.3,8.0,16.0,115.08,12.0,35.1,2.8,39.6,5.0,2.0,27.9,24.8,2.0,1522.42,4183.0,Q3
44.0,Female,USA,Houston,6.7,10.0,,8.0,63.4,8.0,14.0,191.41,10.0,14.6,1.4,6.3,5.0,3.0,0.0,14.0,3.0,2318.89,2595.0,Q1
53.0,Female,Germany,Hamburg,1.1,0.0,13.8,2.7,79.8,1.0,7.0,138.36,159.0,25.4,6.4,,10.0,0.0,,9.8,2.0,1075.24,0.0,Q1
44.0,Female,USA,Phoenix,1.3,2.0,14.9,7.0,78.6,1.0,6.0,55.8,126.0,6.8,2.5,5.9,4.0,1.0,18.5,15.9,,364.33,1313.0,Q1
33.0,Female,Germany,Cologne,0.7,6.0,24.3,12.9,55.0,4.0,15.0,227.04,10.0,2.0,,20.5,5.0,2.0,30.3,33.1,3.0,3447.54,1092.0,Q3
53.0,Female,USA,New York,6.8,4.0,16.8,7.1,57.4,5.0,10.0,109.04,3.0,34.2,19.7,,5.0,0.0,20.4,10.2,3.0,1232.31,1938.0,Q3
,Female,France,Nice,1.3,29.0,59.2,18.7,12.5,9.0,25.0,141.87,77.0,32.0,7.9,44.8,1.0,10.0,,36.9,1.0,3344.75,3826.0,Q3
31.0,Male,UK,Glasgow,3.0,3.0,21.5,3.8,65.3,2.0,11.7,113.65,31.0,15.72,1.6,2.8,2.0,1.0,2.8,15.7,3.0,1024.01,1693.0,Q4
36.0,Male,USA,Houston,2.4,2.0,15.1,4.0,66.8,3.0,5.2,172.36,26.0,44.88,6.0,16.3,13.0,0.0,5.6,,3.0,616.53,,Q4
36.0,Other,Australia,Perth,0.5,0.0,,3.0,80.7,0.0,4.0,145.54,35.0,55.8,6.5,16.8,16.0,1.0,19.4,2.0,5.0,532.26,990.0,Q3
31.0,Male,Japan,Tokyo,1.7,26.0,53.2,,15.0,9.0,21.0,76.5,19.0,62.8,1.6,31.5,2.0,7.0,61.4,31.2,5.0,1680.26,,Q2
29.0,Male,Canada,Calgary,9.2,1.0,12.5,4.7,67.2,1.0,4.0,93.74,78.0,40.1,4.0,,9.0,0.0,0.0,5.6,4.0,320.72,251.0,Q3
43.0,Female,India,Hyderabad,2.0,3.0,17.2,7.1,71.9,1.0,5.2,150.63,62.0,32.04,6.8,0.0,2.0,1.0,40.1,11.9,1.0,580.97,3032.0,Q4
49.0,Female,UK,Birmingham,1.2,8.0,18.0,8.2,59.4,,7.0,95.4,6.0,43.1,,0.0,4.0,3.0,42.9,5.8,3.0,631.03,2796.0,Q3
35.0,Female,USA,Chicago,6.3,24.0,26.3,14.1,47.6,10.0,22.1,202.67,5.0,36.36,5.8,34.7,4.0,6.0,18.9,,2.0,3546.07,1215.0,Q4
52.0,Male,India,Hyderabad,2.5,0.0,15.1,3.1,90.4,1.0,9.1,59.01,1.0,50.64,1.3,19.2,8.0,1.0,14.9,17.5,1.0,449.12,214.0,Q4
42.0,Male,France,Nice,1.3,1.0,16.3,,75.6,0.0,15.6,89.32,24.0,99.71999999999998,2.3,0.0,7.0,1.0,5.3,2.5,3.0,1096.79,220.0,Q4
33.0,Female,France,Toulouse,3.8,11.0,28.2,5.1,47.2,2.0,15.6,172.03,,,3.1,41.1,4.0,1.0,64.4,24.0,3.0,2473.84,1522.0,Q4
49.0,Female,Canada,Calgary,2.6,2.0,22.7,6.7,78.7,,5.2,109.8,70.0,25.32,3.2,7.3,8.0,2.0,27.0,,3.0,494.52,0.0,Q4
40.0,Other,USA,Los Angeles,3.8,30.0,46.0,14.3,16.2,9.0,18.0,190.61,60.0,15.3,4.8,34.8,4.0,4.0,49.7,33.5,1.0,3854.75,3671.0,Q3
,Male,Australia,Perth,6.8,11.0,24.0,11.9,44.2,3.0,9.0,109.89,13.0,12.8,2.1,23.1,5.0,1.0,20.8,11.8,5.0,1121.86,1551.0,Q1
36.0,Male,USA,Houston,3.6,14.0,31.7,9.4,66.9,3.0,14.0,200.37,48.0,58.5,6.8,7.1,6.0,7.0,12.4,11.0,2.0,3124.93,0.0,Q2
46.0,Male,Germany,Cologne,2.5,0.0,24.4,3.4,70.2,0.0,9.1,100.36,,36.96,0.0,21.1,4.0,2.0,11.9,,5.0,634.84,1190.0,Q4
50.0,Male,France,Toulouse,3.3,1.0,18.4,1.6,68.1,2.0,5.0,105.2,9.0,54.5,3.3,1.5,3.0,2.0,6.6,15.1,5.0,422.95,,Q1
44.0,Male,Germany,Hamburg,2.8,26.0,48.5,15.0,45.7,12.0,20.0,133.18,25.0,,19.1,56.4,2.0,7.0,73.0,45.0,2.0,2834.52,2743.0,Q3
29.0,Female,India,Bangalore,1.5,14.0,29.9,10.0,60.6,7.0,10.0,141.72,10.0,55.9,5.1,19.1,4.0,,,17.4,2.0,1478.69,327.0,Q1
48.0,Female,Japan,Tokyo,5.4,17.0,27.0,9.9,49.3,4.0,9.0,90.99,29.0,29.6,8.2,15.0,10.0,4.0,10.0,21.4,2.0,680.43,2146.0,Q2
42.0,Female,USA,Chicago,0.7,12.0,31.9,8.6,63.7,7.0,11.0,141.16,19.0,37.0,9.6,21.7,3.0,5.0,14.1,,4.0,1786.94,2562.0,Q2
22.0,Female,Japan,Nagoya,1.0,13.0,25.1,6.5,62.8,3.0,11.7,99.77,,32.16,1.9,35.8,5.0,2.0,25.5,20.8,3.0,750.49,,Q4
47.0,Male,USA,New York,1.7,19.0,29.1,6.8,52.4,,12.0,279.81,40.0,16.4,3.0,26.6,4.0,6.0,37.6,,1.0,3968.89,1606.0,Q3
39.0,Male,Canada,Montreal,3.2,0.0,10.0,6.8,78.9,1.0,3.0,170.76,1.0,45.8,16.0,3.7,6.0,1.0,18.7,9.0,3.0,506.34,201.0,Q3
62.0,Other,USA,Los Angeles,1.3,10.0,30.6,9.9,51.7,7.0,9.0,148.32,3.0,53.0,5.6,15.1,6.0,1.0,,12.4,3.0,1120.34,,Q3
23.0,Male,USA,New York,1.1,19.0,30.3,8.2,48.8,,14.0,163.56,3.0,42.1,,21.2,3.0,3.0,15.2,,3.0,1888.27,3780.0,Q1
34.0,Male,Australia,Perth,4.8,11.0,29.4,,42.1,4.0,15.0,89.58,18.0,56.9,5.6,34.6,7.0,3.0,25.6,,2.0,1260.43,3486.0,Q2
33.0,Female,France,Nice,2.5,21.0,17.5,,47.5,2.0,10.0,96.42,118.0,26.7,9.9,4.2,4.0,3.0,42.5,19.9,3.0,1025.68,618.0,Q1
23.0,Female,France,Paris,3.3,6.0,14.8,7.6,63.6,3.0,20.0,78.6,,44.7,5.8,14.5,6.0,2.0,26.4,20.9,1.0,1637.82,3828.0,Q3
45.0,Female,USA,New York,2.4,11.0,23.7,6.8,55.4,6.0,7.0,103.18,,7.8,0.3,2.4,8.0,1.0,23.8,15.8,2.0,746.91,2020.0,Q3
45.0,Female,Canada,Ottawa,1.6,2.0,16.4,9.3,43.0,3.0,11.7,48.82,8.0,65.75999999999999,6.0,,7.0,5.0,38.7,19.1,3.0,417.29,1895.0,Q4
32.0,Male,India,Chennai,3.4,13.0,31.3,12.4,45.5,2.0,16.0,128.55,15.0,29.1,7.5,7.7,7.0,6.0,45.9,25.3,3.0,1763.43,,Q1
51.0,Male,UK,Glasgow,1.4,10.0,35.5,11.8,34.4,10.0,19.0,67.58,16.0,33.0,4.7,13.2,2.0,4.0,51.4,24.8,1.0,1104.09,2351.0,Q2
34.0,Female,Australia,Brisbane,0.6,1.0,32.1,4.4,55.7,6.0,14.0,94.57,7.0,5.4,3.6,31.8,2.0,,40.4,22.6,2.0,1307.74,3360.0,Q1
47.0,Male,USA,Chicago,1.8,5.0,28.0,11.0,55.8,1.0,13.0,112.09,42.0,28.5,3.8,24.5,8.0,2.0,12.7,28.2,2.0,1297.56,2135.0,Q2
30.0,Other,Australia,Melbourne,6.5,4.0,6.0,1.9,69.9,4.0,11.7,195.96,88.0,32.64,8.8,,9.0,2.0,21.9,14.6,2.0,1840.52,0.0,Q4
22.0,Female,UK,Glasgow,1.3,12.0,22.1,11.8,51.4,8.0,13.0,95.24,,36.7,8.4,28.5,6.0,1.0,14.5,18.5,3.0,1317.0,1614.0,Q1
40.0,Female,USA,Los Angeles,3.7,26.0,37.6,16.3,33.5,6.0,27.0,135.85,60.0,78.0,3.3,30.2,6.0,7.0,82.5,29.7,2.0,3028.53,2661.0,Q1
29.0,Female,USA,New York,4.6,9.0,25.4,4.1,72.8,4.0,12.0,75.11,18.0,39.6,2.1,22.7,3.0,2.0,26.8,6.8,5.0,849.94,1787.0,Q2
,Female,USA,New York,1.7,7.0,16.3,11.6,63.0,4.0,8.0,45.29,41.0,61.7,5.3,23.8,7.0,2.0,,17.5,2.0,391.32,123.0,Q2
31.0,Male,USA,Chicago,2.3,20.0,28.6,,47.1,2.0,11.0,112.25,7.0,38.8,,28.7,7.0,3.0,32.1,22.3,4.0,1295.88,4634.0,Q3
28.0,Female,UK,Manchester,0.2,6.0,29.4,9.3,80.6,5.0,13.0,135.5,14.0,,3.9,29.6,7.0,3.0,39.8,15.1,3.0,1461.12,549.0,Q2
38.0,Male,Canada,Vancouver,3.9,3.0,29.3,9.1,54.3,8.0,14.3,88.43,8.0,28.8,17.4,32.3,4.0,5.0,46.4,,2.0,1033.6,1871.0,Q4
34.0,Female,USA,Los Angeles,4.2,28.0,39.7,,49.4,10.0,20.0,108.12,32.0,53.9,7.7,26.4,5.0,3.0,,26.6,1.0,2011.67,3619.0,Q3
43.0,Male,USA,Los Angeles,5.4,11.0,18.7,6.1,58.2,4.0,11.0,93.93,43.0,13.7,5.7,20.5,6.0,2.0,31.9,20.7,3.0,1139.55,2659.0,Q3
25.0,Female,UK,Birmingham,2.2,9.0,31.3,11.2,41.1,4.0,15.0,67.49,77.0,25.5,1.4,,4.0,5.0,29.6,21.3,2.0,827.3,1478.0,Q3
43.0,Male,Australia,Perth,3.0,17.0,21.3,9.1,59.7,1.0,10.0,105.23,26.0,32.1,15.1,23.8,7.0,3.0,4.7,,2.0,1032.97,2142.0,Q3
34.0,Male,USA,New York,1.2,25.0,56.6,19.4,20.7,10.0,23.0,102.63,11.0,6.1,0.7,32.2,0.0,8.0,,42.2,1.0,2666.59,4961.0,Q2
18.0,Male,USA,Chicago,3.4,26.0,46.7,13.1,13.1,5.0,22.0,71.45,,71.9,3.9,47.4,2.0,5.0,58.7,34.1,1.0,1380.25,4683.0,Q3
34.0,Male,USA,New York,3.9,0.0,20.9,7.6,52.7,,7.0,62.13,24.0,38.7,0.8,4.6,4.0,8.0,24.7,20.6,3.0,420.61,562.0,Q1
43.0,Female,Germany,Munich,4.6,0.0,25.4,8.6,61.7,0.0,7.0,124.09,21.0,25.5,12.1,0.0,4.0,2.0,18.3,22.5,,1026.32,514.0,Q1
51.0,Male,Japan,Nagoya,5.6,11.0,36.4,9.4,41.7,6.0,18.2,141.44,69.0,29.879999999999995,5.9,34.2,7.0,,61.6,25.7,2.0,1609.36,,Q4
48.0,Female,USA,Phoenix,3.4,22.0,55.8,18.7,35.0,8.0,21.0,68.29,73.0,74.3,1.9,66.5,1.0,5.0,33.6,34.4,2.0,1466.77,3927.0,Q1
56.0,Male,USA,Chicago,6.4,21.0,22.2,11.6,36.2,4.0,14.0,81.26,168.0,62.5,1.9,33.9,3.0,4.0,42.7,22.9,1.0,997.79,4000.0,Q1
25.0,Male,UK,Leeds,4.2,18.0,38.8,10.2,34.2,6.0,19.0,82.48,31.0,13.9,0.2,35.8,3.0,6.0,43.4,32.7,1.0,1332.24,3336.0,Q3
28.0,Female,USA,Los Angeles,8.0,13.0,31.2,12.6,54.7,4.0,11.0,112.27,63.0,14.1,4.1,20.3,13.0,2.0,27.4,27.0,1.0,1257.36,2116.0,Q2
